title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,link,sin_stock,page
Alimento de coco 400 ml,Exotic Food,$1.799,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/leche-de-coco-exotic-food-lata-400-cc/p,0,4
Surtido de mariscos al agua 100 g drenado,Robinson Crusoe,$2.049,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/surtido-de-mariscos-al-agua-robinson-crusoe-100-g-drenado/p,0,4
Duraznos cubitos 590 g,Aconcagua,$1.839,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/duraznos-cubitos-aconcagua-590-g/p,0,4
Garbanzos con espinaca listos 390 g,Iansa Agro,$2.129,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/garbanzos-con-espinaca-listos-390-g-1909973/p,0,4
Jibia en agua 200 g drenados,Robinson Crusoe,$3.689,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/jibia-en-agua-200-g-drenados-1725559/p,0,4
Choritos en aceite 100 g drenado 190 g neto,Robinson Crusoe,$1.749,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-robinson-crusoe-lata-100-g-drenado-190-g-neto-en-aceite/p,0,4
Choritos al natural 213 g drenado,San José,$3.049,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-al-natural-san-jose-213-g-drenado/p,0,4
Palmitos corte spaghetti 220 g drenado,Cuisine & Co,$2.629,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/palmitos-corte-spaghetti-220-g-drenado-cuisine-and-co-1869029/p,0,4
Choritos en aceite 110 g drenado 190 g neto,San José,$1.649,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-san-jose-lata-110-g-drenado-190-g-neto-en-aceite/p,0,4
Duraznos mitades 590 g,Aconcagua,$1.839,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/duraznos-mitades-aconcagua-590-g/p,0,4
Surtido Caldillo al natural lata 213 g drenado,Angelmo,$2.629,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/surtido-caldillo-lata-angelmo-213-gr/p,0,4
Choritos en aceite lata 213 g drenado,San José,$3.049,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-san-jose-lata-213-g-drenado-425-g-neto-en-aceite/p,0,4
Chorito al natural bajo en sodio 190 g neto,San José,0,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/chorito-al-natural-san-jose-210-g-bajo-en-sodio/p,Producto sin stock,4
Choritos lata 200 g drenado,Robinson Crusoe,$3.569,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-robinson-crusoe-lata-200-g-drenado-425-g-neto-al-natural/p,0,4
Surtido de Mariscos al aceite Maxima 100 g drenado,Máxima MP,$1.299,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/surtido-de-mariscos-al-aceite-maxima-100-g-drenado-1757606/p,0,4
Atún lomitos en agua 220 g drenado,Cuisine & Co,$1.999,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/atun-lomitos-en-agua-220-g-drenado-cuisine-and-co-1841131/p,0,4
Choritos en aceite 200 g drenado,Robinson Crusoe,$3.569,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-en-aceite-425-g-265463/p,0,4
Porotos blancos listos 390 g,Iansa Agro,$1.239,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,0,4
Cholgas al natural 100 g drenado,Cuisine & Co,$2.059,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/cholgas-al-natural-100-g-drenado-cuisine-and-co-1877054/p,0,4
Jurel al natural reducido en sodio 300 g drenado,San José,$2.049,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/jurel-san-jose-reducido-en-sodio-300-g-drenado/p,0,4
Salmón lata al natural 100 g drenado,Cuisine & Co,$2.999,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salmon-lata-al-natural-100-g-drenado-1857557/p,0,4
Pimiento morrón netero 185 g,Deyco,$1.479,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/pimiento-morron-netero-185-g-628079/p,0,4
Crema de lentejas receta casera 380 g,Wasil,$1.689,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/crema-de-lentejas-wasil-380-g-tetra/p,0,4
Atún desmenuzado al agua Máxima 170 g,Máxima MP,$599,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/atun-desmenuzado-al-agua-maxima-170-g-1075167/p,0,4
Salmón lata en aceite 100 g drenado,Cuisine & Co,$2.999,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salmon-lata-en-aceite-100-g-drenado-1857556/p,0,4
Surtido de caldillo 116 g drenado,San José,$1.929,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/surtido-de-caldillo-san-jose-116-g-drenado/p,0,4
Leche azucarada 397 g,Marbella,$1.119,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/leche-bella-holandesa-397-g-azucarada/p,0,4
Choritos Aceite Angelmo 213 Gr Dr,Angelmo,$2.679,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-aceite-angelmo-213-gr/p,0,4
"Choritos al Natural Angelmo Lata, 213 g, Drenado",Angelmo,$2.679,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-natural-angelmo-213-gr/p,0,4
Choritos en aceite 104 g drenado,Angelmo,$1.389,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/choritos-aceite-angelmo-192-g/p,0,4
Crema de tomates receta casera 380 g,Wasil,$1.689,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/crema-de-tomates-wasil-380-g-plato-listo/p,0,4
Cup durazno cubo 452 g,Aconcagua,$2.669,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/cup-durazno-cubo-452-g-1926337/p,0,4
Cup pera cubo 452 g,Aconcagua,$2.669,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/cup-pera-cubo-452-g-1926338/p,0,4
Picadillo de marisco 213 g drenado,Angelmo,$1.999,0,0,0,despensa,conservas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/picadillo-de-marisco-213-g-drenado-266910/p,0,4
Harina con polvos de hornear 1 kg,Mont Blanc,$1.149,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-con-polvos-de-hornear-mont-blanc-bolsa-1-kg/p,0,1
Harina sin polvos de hornear 1 kg,Mont Blanc,$1.149,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-sin-polvos-de-hornear-mont-blanc-bolsa-1-kg/p,0,1
Sémola trigo candeal 500 g,Carozzi,$1.249,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/semola-trigo-candeal-500-g-267454/p,0,1
Harina integral 1 kg,Selecta,$1.539,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-integral-selecta-1-kg-2/p,0,1
Levadura seca 10 g,Collico,$239,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/levadura-seca-10-g/p,0,1
Harina con polvos de hornear 1 kg,Selecta,$1.469,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-con-polvos-de-hornear-selecta-1-kg-2/p,0,1
Polvo de hornear Imperial Lata 200g,Imperial,$2.199,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/polvos-de-hornear-imperial-200-g/p,0,1
Sémola 100% trigo 250 g,Lucchetti,$649,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/semola-lucchetti-250-g/p,0,1
Almidón de maíz caja 250 g,Maizena,$3.049,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/maizena-dropa-250-g-almidon-de-maiz-sin-gluten/p,0,1
Harina envase papel 1 kg,Collico,$1.459,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-flor-collico-env-papel-1kg/p,0,1
Harina sin polvos de hornear 1 kg,Selecta,$1.469,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-sin-polvos-de-hornear-selecta-1-kg-2/p,0,1
Harina sin polvos de hornear 3 kg,Selecta,$4.129,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-sin-polvos-de-hornear-selecta-bolsa-3-kg-2/p,0,1
Chuño Martini 250 g,Martini,$799,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/chuno-martini-250-g/p,0,1
Harina de Maíz blanca precocida 1 Kg,Gran Arepa,$2.579,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-maiz-blanca-gran-arepa-1-kg/p,0,1
Harina especial repostería 650 g,Selecta,$1.519,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-selecta-bolsa-650-g-cake-para-reposteria-fina-2/p,0,1
Pack 10 un. Levadura seca 10 g,Collico,$2.290,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/levadura-collico-seca-10-g-1845605-pak/p,0,1
Almidón de maíz sachet 100 g,Dropa,$1.949,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/maizena-dropa-100-g-almidon-de-maiz-sin-gluten/p,0,1
Harina con polvos de hornear 1 kg,Cuisine & Co,$1.109,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/har-cpol-1k-c-and-co-1899551/p,0,1
Harina extra fina 100% natural precocida 1 kg,Doñarepa,$2.279,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-extra-fina-donarepa-1-kg-100-natural-precocida/p,0,1
Harina de maíz amarillo extra fina 1 kg,Doñarepa,$2.389,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-maiz-amarillo-donarepa-1-k-extra-fina/p,0,1
Harina tostada 500 g,Oso,$1.069,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-tostada-oso-500-g/p,0,1
Harina de arroz 500 g,Tucapel,$1.069,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-tucapel-500-g-de-arroz-2/p,0,1
Harina de fuerza 1 kg,Cuisine & Co,0,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-fuerza-cuisine-and-co-1-kg-1899556/p,Producto sin stock,1
"Harina Mi Tierra 400 g, de linaza",Mi Tierra,$1.739,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-mi-tierra-400-g-de-linaza/p,0,1
Harina multipropósito sin gluten 500 g,Orgran,$3.299,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-orgran-500-g-multiproposito-sin-gluten-1354593/p,0,1
Polenta doypack 250 g,Carozzi,$859,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/polenta-doypack-250-g-1751426/p,0,1
Harina de maíz 1 kg,Selecta,$3.349,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-maiz-1-kg/p,0,1
"Harina de coco Mi Tierra, 400 g",Mi Tierra,$2.259,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-coco-mi-tierra-400-g/p,0,1
"Harina de quinoa Mi Tierra 400 g, Sin gluten",Mi Tierra,$2.929,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-quinoa-mi-tierra-400-g-sin-gluten-613500/p,0,1
Harina de Maíz blanca PAN 1 kg,P.A.N.,$2.450,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-maiz-p-a-n-1-kg/p,0,1
Sémola trigo candeal 250 g,Carozzi,$829,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/semola-carozzi-250-g-de-trigo-candeal/p,0,1
Levadura nutricional Manare 100 g,Manare,$6.490,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/levadura-nutricional-manare-100-g-1771639/p,0,1
Harina de Maíz amarillo 1 kg,P.A.N.,$2.450,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-pan-amarilla-1-kg/p,0,1
Harina almendra 453 g,Bob'S Red Mill,$12.999,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-almendra-453-g/p,0,1
Harina almendra natural 453 g,Bob'S Red Mill,$12.999,0,0,0,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-almendra-natural-453-g-1800834/p,0,1
Harina de fuerza 1 kg,Collico,0,$1.299,$1.529,Oferta,despensa,harina-y-complementos,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/harina-de-fuerza-1-kg-1893326/p,0,1
Mayonesa 789 g,Kraft,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-kraft-pote-794-g/p,Producto sin stock,1
Mayonesa regular doypack 930 g,Hellmann'S,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellmann-s-recarga-930-gr/p,Producto sin stock,1
Ketchup regular doypack 1000 g,Hellmann'S,0,$2.399,$2.639,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-clhellmanns-ketchup-hechocontomatesfrescos-recarga-1kg/p,0,1
Mayonesa 394 g,Kraft,$2.799,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-kraft-frasco-397-g/p,0,1
Mayonesa 850 g,Kraft,$3.779,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-doypack-850-g/p,0,1
Mostaza 1 kg,Cuisine & Co,$1.789,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-1-kg-cuisine-and-co-1866622/p,0,1
Ketchup 1 kg,Cuisine & Co,$2.219,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-1-kg-cuisine-and-co-1866619/p,0,1
Ketchup regular doypack 500 g,Hellmann'S,0,$1.550,$1.919,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-clhellmanns-ketchup-hechocontomatesfrescos-recarga-500g/p,0,1
Ketchup 397 g,Heinz,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-heinz-doypack-397-g/p,Producto sin stock,1
Salsa de Soya 500 cc,Gourmet,$2.469,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-de-soya-gourmet-botella-500-cc/p,0,1
Ketchup regular doypack 1000 g,JB,$2.149,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-cljb-ketchup-tradicional-recarga-1kg/p,0,1
Mostaza 900 g,Don Juan,$1.559,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-don-juan-doypack-1-kg/p,0,1
Mayonesa americana 895 g,Cuisine & Co,$3.299,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-americana-895-g-cuisine-and-co-1856315/p,0,1
Mayonesa Supreme Artesana 380 g,Hellmann'S Supreme,0,$2.389,$2.939,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-supreme-artesana-380-g/p,0,1
Mayonesa regular doypack 744 g,Hellmann'S,0,$2.590,$3.329,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellmann-s-normal-recarga-744-g/p,0,1
Salsa soya 500 ml,Cuisine & Co,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-soya-500-ml-cuisine-and-co-1855311/p,Producto sin stock,1
Mostaza 500 g,Cuisine & Co,0,$899,$1.119,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-500-g-cuisine-and-co-1866623/p,0,1
Mostaza 240 g,Cuisine & Co,$889,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-240-g-cuisine-and-co-1866624/p,0,1
Mayonesa 350 g,Kraft,$2.299,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-doypack-350-g/p,0,1
Ketchup 500 g,Cuisine & Co,0,$1.199,$1.319,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-500-g-cuisine-and-co-1866620/p,0,1
Mayonesa Light Cuisine 950 g,Cuisine & Co,$3.119,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-light-cuisine-y-co-950-g/p,0,1
Mayonesa Supreme regular 735 g,Hellmann'S,0,$3.790,$4.389,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-clhellmanns-mayonesa-supreme-classic-735g/p,0,1
Mayonesa americana 447 g,Cuisine & Co,$2.199,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-americana-447-g-cuisine-and-co-1856314/p,0,1
Mostaza regular doypack 250 g,Hellmann'S,$989,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-hellmanns-doy-pack-250-g/p,0,1
Mayonesa vegana original doypack 700 g,Not Mayo,$3.399,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-original-700-g/p,0,1
Mostaza regular botella 240 g,JB,$1.199,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-cljb-mostaza-tradicional-botella-240g/p,0,1
Salsa de Soya 165 cc,Gourmet,$1.619,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-de-soya-gourmet-botella-165-cc/p,0,1
Mayonesa light doypack 760 g,Hellmann'S,0,$2.889,$3.329,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellmann-s-light-recarga-760-g/p,0,1
Mostaza regular doypack 1000 g,JB,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/www-jumbo-cljb-mostaza-tradicional-bolsa-1kg/p,Producto sin stock,1
Mayonesa Supreme regular 372 g,Hellmann'S Supreme,$2.199,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellmann-s-supreme-doypack-372-g/p,0,1
Mostaza 240 g,Don Juan,$929,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-don-juan-240-g/p,0,1
Mayonesa Supreme Artesana 315 g,Hellmann'S,0,$2.299,$2.819,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/hellmann-s-supreme-artesana-squeeze-315gr/p,0,1
Mayonesa regular 760 g,Cuisine & Co,0,$2.099,$2.759,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-regular-cuisine-y-co-760-g/p,0,1
Mayonesa vegana doypack 670 g,Hellmann'S,0,$2.590,$3.039,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-vegana-hellmann-s-doypack-670-g/p,0,1
Ketchup 240 g,Cuisine & Co,$1.069,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-240-g-cuisine-and-co-1866621/p,0,1
Salsa BBQ original 510 g,American Classic,0,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-bbq-original-510-g-1758273/p,Producto sin stock,1
Ketchup regular doypack 500 g,JB,$1.329,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-jb-doypack-500-g-2/p,0,1
Mostaza 240 g,Máxima MP,$599,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-240-g-1800780/p,0,1
Mayonesa Supreme clásica 380 g,Hellmann'S,0,$2.389,$2.939,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/hellmann-s-supreme-mayonesa-clasica-frasco-380gr/p,0,1
Ketchup 567 g,American Classic,$2.499,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-567-g-1651604/p,0,1
Mostaza regular doypack 250 g,JB,$1.049,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-regular-doypack-250-g-271558/p,0,2
Salsa Barbecue 280 g,Gourmet,$1.859,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-barbecue-gourmet-botella-280-g/p,0,2
Mostaza Pinchwaist 227 g,American Classic,$1.299,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-pinchwaist-american-classic-227g/p,0,2
Mostaza Yellow 397 g,American Classic,$1.799,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-american-classic-397-g-yellow/p,0,2
Ají Pebre 240 g,Cuisine & Co,$899,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/aji-pebre-240-g/p,0,2
Mayonesa regular doypack 700 g,Hellmann'S Deli,$2.789,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellman-s-deli-700-g/p,0,2
Mayonesa Supreme Artesana 735 g,Hellmann'S,0,$3.790,$4.389,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/hellmann-s-supreme-artesana-frasco-735gr/p,0,2
"Salsa de Ajo y Aceite Chovi Tipo Allioli, Envase flexible 280 cc.",Chovi,$2.299,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-de-ajo-y-aceite-chovi-tipo-allioli-envase-flexible-280-cc-599750/p,0,2
Mostaza 226 g,Heinz,0,$2.209,$2.599,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mostaza-heinz-226-g-1656576/p,0,2
Aderezo Squeeze Original 350 g,Not Mayo,0,$2.039,$2.549,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-original-not-mayo-350-g-ingredientes-vegetales/p,0,2
Ají pebre botella 240 g,JB,$1.259,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/aji-en-crema-jb-botella-240-g-pebre-2/p,0,2
Ketchup 397 g,Heinz,0,$2.107,$2.479,Oferta,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-heinz-397-g-2/p,0,2
Ketchup Máxima 240 g,Máxima MP,$729,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-maxima-240-g-1615690/p,0,2
Ají crema Chile 900 g,Don Juan,$1.599,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/aji-crema-don-juan-chile-1-kg/p,0,2
Ketchup 567 g,Heinz,$3.519,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/ketchup-heinz-567-g-2/p,0,2
Mayonesa light sachet 93 g,Hellmann'S,$910,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/mayonesa-hellmanns-93-g/p,0,2
Ají chileno botella 240 g,JB,$1.259,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/aji-en-crema-jb-botella-240-g-chileno-2/p,0,2
Salsa de Soya light 500 cc,Gourmet,$2.849,0,0,0,despensa,aderezos-y-salsas,2022-07-16 19:41:59.974480,1 un,https://www.santaisabel.cl/salsa-de-soya-light-gourmet-botella-500-cc/p,0,2
